2012-01-28 07:50:34 UTC	1.8.7-head	56.4451166788737 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-28 08:07:14 UTC	1.9.2	84.96835883458455 MB	ruby 1.9.2p290 (2011-07-09 revision 32553) [x86_64-darwin10.8.0]
2012-01-28 08:31:24 UTC	1.9.2-head	86.89129718144734 MB	ruby 1.9.2p312 (2012-01-16 revision 34318) [x86_64-darwin10.8.0]
2012-01-28 08:48:02 UTC	1.9.3	83.01147937774658 MB	ruby 1.9.3p0 (2011-10-30 revision 33570) [x86_64-darwin10.8.0]
2012-01-28 09:12:20 UTC	1.9.3-head	83.44709157943726 MB	ruby 1.9.3p28 (2012-01-28 revision 34386) [x86_64-darwin10.8.0]
2012-01-28 09:34:14 UTC	jruby	195.980120976766 MB	jruby 1.6.5.1 (ruby-1.8.7-p330) (2011-12-27 1bf37c2) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-28 10:04:36 UTC	jruby-head	211.14129734039307 MB	jruby 1.7.0.dev (ruby-1.9.3-p28) (2012-01-28 efa4931) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-28 10:45:20 UTC	rbx-head	160.91690476735434 MB	rubinius 2.0.0dev (1.8.7 6ee98dcd yyyy-mm-dd JI) [x86_64-apple-darwin10.8.0]
2012-01-29 07:27:39 UTC	1.8.7	56.3984807332357 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-29 07:50:33 UTC	1.8.7-head	56.2989792823792 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-29 08:07:12 UTC	1.9.2	84.61644919713338 MB	ruby 1.9.2p290 (2011-07-09 revision 32553) [x86_64-darwin10.8.0]
2012-01-29 08:31:18 UTC	1.9.2-head	85.95907068252563 MB	ruby 1.9.2p312 (2012-01-16 revision 34318) [x86_64-darwin10.8.0]
2012-01-29 08:47:57 UTC	1.9.3	83.85533793767293 MB	ruby 1.9.3p0 (2011-10-30 revision 33570) [x86_64-darwin10.8.0]
2012-01-29 09:12:14 UTC	1.9.3-head	82.6342225074768 MB	ruby 1.9.3p28 (2012-01-28 revision 34386) [x86_64-darwin10.8.0]
2012-01-29 09:29:08 UTC	jruby	193.228515148163 MB	jruby 1.6.5.1 (ruby-1.8.7-p330) (2011-12-27 1bf37c2) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-29 09:59:36 UTC	jruby-head	210.0324648221334 MB	jruby 1.7.0.dev (ruby-1.9.3-p28) (2012-01-29 efa4931) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-29 10:40:20 UTC	rbx-head	159.63129297892252 MB	rubinius 2.0.0dev (1.8.7 0f8bb8b9 yyyy-mm-dd JI) [x86_64-apple-darwin10.8.0]
2012-01-30 07:29:38 UTC	1.8.7	56.4874777793884 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-30 07:52:40 UTC	1.8.7-head	56.2658851941427 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-30 08:09:19 UTC	1.9.2	85.6196174621582 MB	ruby 1.9.2p290 (2011-07-09 revision 32553) [x86_64-darwin10.8.0]
2012-01-30 08:33:29 UTC	1.9.2-head	85.41210889816284 MB	ruby 1.9.2p312 (2012-01-16 revision 34318) [x86_64-darwin10.8.0]
2012-01-30 08:50:07 UTC	1.9.3	82.0442271232605 MB	ruby 1.9.3p0 (2011-10-30 revision 33570) [x86_64-darwin10.8.0]
2012-01-30 09:14:26 UTC	1.9.3-head	81.53556807835896 MB	ruby 1.9.3p28 (2012-01-28 revision 34386) [x86_64-darwin10.8.0]
2012-01-30 09:31:21 UTC	jruby	192.88535118103 MB	jruby 1.6.5.1 (ruby-1.8.7-p330) (2011-12-27 1bf37c2) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-30 10:01:50 UTC	jruby-head	212.03821579615274 MB	jruby 1.7.0.dev (ruby-1.9.3-p28) (2012-01-30 60a764e) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-30 10:42:38 UTC	rbx-head	159.03975677490234 MB	rubinius 2.0.0dev (1.8.7 999b9395 yyyy-mm-dd JI) [x86_64-apple-darwin10.8.0]
2012-01-31 07:31:33 UTC	1.8.7	56.3127382596334 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-31 07:54:26 UTC	1.8.7-head	56.4565968513489 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-01-31 08:11:06 UTC	1.9.2	85.49594148000081 MB	ruby 1.9.2p290 (2011-07-09 revision 32553) [x86_64-darwin10.8.0]
2012-01-31 08:35:15 UTC	1.9.2-head	85.65097602208455 MB	ruby 1.9.2p312 (2012-01-16 revision 34318) [x86_64-darwin10.8.0]
2012-01-31 08:51:53 UTC	1.9.3	81.87897094090779 MB	ruby 1.9.3p0 (2011-10-30 revision 33570) [x86_64-darwin10.8.0]
2012-01-31 09:16:14 UTC	1.9.3-head	82.83252986272176 MB	ruby 1.9.3p28 (2012-01-28 revision 34386) [x86_64-darwin10.8.0]
2012-01-31 09:33:09 UTC	jruby	194.541102091471 MB	jruby 1.6.5.1 (ruby-1.8.7-p330) (2011-12-27 1bf37c2) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-31 10:03:34 UTC	jruby-head	211.88528617223105 MB	jruby 1.7.0.dev (ruby-1.9.3-p28) (2012-01-31 fa4a871) (Java HotSpot(TM) 64-Bit Server VM 1.6.0_29) [darwin-x86_64-java]
2012-01-31 10:38:32 UTC	rbx-head	139.86458285649618 MB	rubinius 2.0.0dev (1.8.7 e5aba274 yyyy-mm-dd JI) [x86_64-apple-darwin10.8.0]
2012-02-01 07:27:40 UTC	1.8.7	56.4364795684814 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-02-01 07:50:44 UTC	1.8.7-head	56.4009327888489 MB	ruby 1.8.7 (2011-12-28 patchlevel 357) [i686-darwin10.8.0]
2012-02-01 08:07:24 UTC	1.9.2	85.37220017115276 MB	ruby 1.9.2p290 (2011-07-09 revision 32553) [x86_64-darwin10.8.0]
2012-02-01 08:31:36 UTC	1.9.2-head	86.84702650705974 MB	ruby 1.9.2p313 (2012-02-01 revision 34411) [x86_64-darwin10.8.0]
2012-02-01 08:48:14 UTC	1.9.3	82.26108900705974 MB	ruby 1.9.3p0 (2011-10-30 revision 33570) [x86_64-darwin10.8.0]
